0,0.000000,0.900000
1,0.030303,0.900000
2,0.060606,0.900126
3,0.090909,0.900378
4,0.121212,0.900755
5,0.151515,0.901256
6,0.181818,0.901882
7,0.212121,0.902631
8,0.242424,0.903501
9,0.272727,0.904491
10,0.303030,0.905599
11,0.333333,0.906825
12,0.363636,0.908165
13,0.393939,0.909618
14,0.424242,0.911181
15,0.454545,0.912852
16,0.484848,0.914628
17,0.515152,0.916506
18,0.545455,0.918484
19,0.575758,0.920559
20,0.606061,0.922727
21,0.636364,0.924986
22,0.666667,0.927331
23,0.696970,0.929761
24,0.727273,0.932270
25,0.757576,0.934856
26,0.787879,0.937516
27,0.818182,0.940245
28,0.848485,0.943040
29,0.878788,0.945897
30,0.909091,0.948813
31,0.939394,0.951785
32,0.969697,0.954807
33,1.000000,0.957877
34,1.030303,0.960992
35,1.060606,0.964146
36,1.090909,0.967338
37,1.121212,0.970562
38,1.151515,0.973816
39,1.181818,0.977096
40,1.212121,0.980399
41,1.242424,0.983720
42,1.272727,0.987058
43,1.303030,0.990407
44,1.333333,0.993766
45,1.363636,0.997131
46,1.393939,1.000498
47,1.424242,1.003864
48,1.454545,1.007228
49,1.484848,1.010584
50,1.515152,1.013932
51,1.545455,1.017267
52,1.575758,1.020587
53,1.606061,1.023889
54,1.636364,1.027171
55,1.666667,1.030430
56,1.696970,1.033664
57,1.727273,1.036869
58,1.757576,1.040044
59,1.787879,1.043187
60,1.818182,1.046294
61,1.848485,1.049364
62,1.878788,1.052395
63,1.909091,1.055385
64,1.939394,1.058332
65,1.969697,1.061233
66,2.000000,1.064088
67,2.030303,1.066893
68,2.060606,1.069648
69,2.090909,1.072351
70,2.121212,1.075000
71,2.151515,1.077593
72,2.181818,1.080130
73,2.212121,1.082608
74,2.242424,1.085026
75,2.272727,1.087383
76,2.303030,1.089678
77,2.333333,1.091909
78,2.363636,1.094075
79,2.393939,1.096175
80,2.424242,1.098208
81,2.454545,1.100173
82,2.484848,1.102069
83,2.515152,1.103896
84,2.545455,1.105651
85,2.575758,1.107334
86,2.606061,1.108945
87,2.636364,1.110483
88,2.666667,1.111946
89,2.696970,1.113335
90,2.727273,1.114648
91,2.757576,1.115886
92,2.787879,1.117046
93,2.818182,1.118130
94,2.848485,1.119136
95,2.878788,1.120064
96,2.909091,1.120914
97,2.939394,1.121684
98,2.969697,1.122376
99,3.000000,1.122988
